169	188	Rua de Fatuhada  Dili- Timor- Leste	0101000020E61000008AFA510C70635F40E2638E1CBE1921C0	(+670)  7723 7877	timorlestehousing@chl.org.au
170	191	Rua de Mercado  Comoro, Suco Comoro Dili-Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7733 3779	jacintadossantosguterres@yahoo.com
171	195	Rua de Nicolao lobato Fatu Hada Dili Timor Leste	0101000020E61000008AFA510C70635F40E2638E1CBE1921C0	(+670)  7724 8274	\N
172	196	Rua de Fatuhada Comoro - Dili- Timor- Leste	0101000020E61000008AFA510C70635F40E2638E1CBE1921C0	(+670)  7713 1273	\N
173	197	Rua Governador Lacerda da Maia, Vila Verde, Dili. Po Box 211, Correios Dili, Timor Leste	0101000020E6100000C12A1ADD66645F40E1A4AF78432521C0	(+670)  7723 1996	susan.hodgson@concern.net
175	199	Rua de Avenida Monteiro Mandarin, Dili-Timor- Leste	0101000020E61000002C5EDD3E9F645F401698E6A56E1C21C0	(+670)  7723 7189	\N
182	221	Rua de Taibessi Has Laran - Dili, Timor- Leste	0101000020E61000003B547959D8655F40665FFBDDA42721C0	(+670)  7803 5559 / 7711 1120	denore11@yahoo.com
177	207	Rua Pante Makasar Enclave Oe-cusse Vila Timor Leste	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7724 1011	\N
204	298	Rua de Caicoli Street - Dili, Timor- Leste	0101000020E6100000D3277A5FE3645F40726FCA67D71E21C0	(+670) 7799 9304.	forumngo.tls@gmail.com
179	215	Rua Caimeo Nu Laran Liquisa Vila, TL	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7723 4022	dirddailor@yahoo.com
180	216	Rua de Tabaco Lot, Depan Kantor Camat Suai	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7743 3112	\N
181	217	Rua Kablaki Delta II - Comoro - Dili, Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7723 6484	\N
183	222	Rua de Zumalai - Cova Lima Vila -Timor- Leste	0101000020E6100000E0E74D160E5F5F40F7131F0D935F22C0	(+670)  7728 0814	\N
185	230	UN House Caicoli Dili - Timor Leste	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670)  331 3539	finn.reske-nielsen@undp.org/reke-nielsen@un.org
186	2114	Rua de Aiteas Manatuto Vila - Timor- Leste	0101000020E6100000DA4971ABD5815F402B32F100822F21C0	(+670)  7752 0069	liuraigaspar@gmail.com
187	238	Rua Cristo Rei Bidau St. Ana- Dili Timor Leste	0101000020E6100000291B3A2FC5665F40E49C8011D61B21C0	(+670)  7723 3870	\N
188	240	Rua Bebonuk Comoro Dili Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7723 9213	\N
189	241	Rua de Mascarenhas, Dili, Timor- Leste (Joint With STP CAVR)	0101000020E6100000C3490462EC645F40685B4948312321C0	(+670)  7723 3665	infoetcrn2006@yahoo.com
190	243	Rua de Avenida Martires da Patria - Hudi Laran, Bairo- Pite Dili, Timor-Leste	0101000020E61000008AFA510C70635F40E2638E1CBE1921C0	(+670)  7723 3516	mok_lorosae@yahoo.com
191	250	Rua de Railaco Ermera Timor Leste	0101000020E6100000C3C4B8EDF65A5F408DA751B6EF6621C0	(+670)  7736 8957	\N
192	257	Rua Comoro - Dom Aleixo - Dili, Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7733 0071	justin@edge-ucate.org
193	258	Bidau Akadiru Hun - (Near Linivon Restaurant)	0101000020E6100000B0FEFB9BB4655F403404195CFF2321C0	(+670) 331 0825/ 331 0902	n seibel@edc.org
194	259	Rue de Avenida Americo Thomas T. 120 Mandarin Dili,Timor-Leste	0101000020E61000002C5EDD3E9F645F401698E6A56E1C21C0	(+670)  331 0939	info@eirosgroup.com/eurosgroup@yahoo.com
195	263	Rua de Numbei - Costa - Pante Makassar - Oe-cussi	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7724 5664	\N
196	270	Rua de Maulore - Ainaro, Timor Leste	0101000020E610000030E110B5745F5F405C726C3B3CF821C0	(+670)  7726 9919	\N
197	278	Rua Bebonuk, Po Box 250 Dili - Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7775 7402	mmkaire@yahoo.com
198	280	Rua de Pantai Kelapa : Po. Box 302 Dili Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  331 2837	\N
199	284	Rua de Bazartete - Mota-Ulun - Liquica	0101000020E6100000EF10C6CF545A5F4024B71321D02A21C0	(+670)  7732 6317	\N
200	286	Rua de Bebora - motael - Vera Cruz - Dili, Timor- Leste (besik Caritas Australia)	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  7744 4410	fksh_timor@yahoo.com.au
202	288	Rua de  Kuluhun Dili Timor- Leste	0101000020E6100000E0C8696EE2655F40E3F68B82401E21C0	(+670)  7723 9162	Zdacosta@adb.org
203	292	Rua de Bidau Hospital Toko-Baru (beside Pradet)- Dili Timor- Leste	0101000020E6100000291B3A2FC5665F40E49C8011D61B21C0	(+670)  7725 9882	fonaroman@gmail.com
205	302	Rua Becora Terminal - Dili - Timor Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  323 3489	\N
206	304	Rua de Centro Miguel Magone Colegio dos Madres Balide - Dili, Timor- Leste	0101000020E6100000D3EACD5F47655F40A972CECC8F1F21C0	(+670)  3317411	\N
207	309	Rua de Kp Merdeka - Dili, Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7738 2174	\N
210	320	Rua President N. Lobato -  Comoro - Dili-Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7725 6564	ft007@yahoo.co.id
211	323	Rua de Suco Dato, Bairo Torneiro Liquisa	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7724 7732	\N
212	332	Rua de Costa - Pante Makasar - Oe-cusse	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  727 5884	\N
326	699	Rua 05 de Abril Santa Cruz, Liquica	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7732 4191	\N
328	701	Rua de Letefoho - Same, Manufahi	0101000020E610000003CFA9AFBE685F409E9A452D90FC21C0	(+670)  7732 3926	\N
184	229	Rua de Rai Kotu Comoro Besik Airoportu International Nicolao Lobato Dili- Timor- Leste	0101000020E6100000DB832273AB615F40F53DC272102321C0	(+670)  7724  8509 / (+670)  331 7415	economatin@yahoo.com
176	2163	Rua de Taibessi - Edifisio Veteranus - Dili Timor- Leste	0101000020E61000003B547959D8655F40665FFBDDA42721C0	(+670)  7700 6625	jvamaral.tl@gmail.com
209	315	Rua de Bemoris - Fuiloro - Lautem - Lospalos-Timor-Leste (behind Office Ministry Of Agriculture)	0101000020E6100000B78B1F19A1C05F40A483C6E0160521C0	(+670)  7727 1244	dejesus_venancio@yahoo.com
208	310	Rua de Caicoli - Dili Timor Leste (Behing in the office Fongtil)	0101000020E6100000EBD4FFB312655F40D052FA63632221C0	(+670)  7729 5781	\N
174	198	Rua Karketu Mota-Ain, No 14 Dili Timor-Leste	0101000020E6100000609F245069645F40060C15DD721A21C0	(+670)  331 0844	cnjtltl@gmail.com/cnjtl_80@gmail.com
214	340	Rua de Oesono, Oecusse, Timor- Leste	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7738 0035	\N
215	342	\N	0101000020E6100000B6E39D58EF635F40C9331EF00F3121C0	(+670)  7724 7133	\N
216	345	Rua Jacinto Candido/ Samping Kantor Pusat PNTL Timor Leste	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670)  7724 0625	joaquimamaralbeobe@gmail.com/joaquimamaralbob@yahoo.co.dr
217	347	Rua de Santa Rosa Pante Macassar - Oecusse - Timor- Leste	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7522 2200	raicoa56@yahoo.com
218	348	Rua de Palapaco - Motael - Dili, Timor- Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  7725 3948	timorharii@yahoo.com
219	350	Rua de Pante Makasar Oe-cusse, Timor Leste	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7724 3916	\N
221	354	Rua de Suai Loro Cova Lima, Timor- Leste	0101000020E6100000FBCADD4A3B505F40ACB432A765B222C0	(+670)  7723 6394	fundamor@yahoo.com
222	357	Rua de Central Lospalos, Timor-Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  77506901	fundamor29@yahoo.com
223	361	Rua de Debos TVRI nia kotuk- Timor Leste	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7734 7127	\N
224	363	Rua Estrada de Balide, Complex Escola Privada CRISTAL Dili- Timor- Leste	0101000020E6100000C3490462EC645F40685B4948312321C0	(+670)  7724 1086	\N
225	1215	Rua de Audian, Dili- Timor- Leste	0101000020E6100000D3EACD5F47655F40A972CECC8F1F21C0	(+670)  7728 3235	\N
226	368	Rua de Catedral Vila- Verde,  Dili - TL	0101000020E6100000C12A1ADD66645F40E1A4AF78432521C0	(+670)  332 3442	\N
227	370	Rua Comoro - Delta III - Dili - TL	0101000020E610000041AF5CDC1F625F404FE59EFFD32221C0	(+670)  7724 4399	\N
228	372	Rua de Maunleuana, Dili - Timor Leste	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  7731 7047	\N
229	377	Rua Becora Dili, TL besik Kantor Polici nia Oin	0101000020E61000008A3DB7C7D0685F40446EC0EEBB1D21C0	(+670)  7727  1363	hextopia@hotmail.com
230	378	Rua de Costa -  Pante Makasar - Oe-Cusse	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7726 7811	\N
232	124	Rua de Bobonaro - Maliana, Timor Leste	0101000020E6100000EE8D08F58D555F400D4E8255FC1422C0	(+670)  7725 5404	\N
233	383	Rua Apoit Pah Manipu Bitimu - Naimeco - Baqui - Oe-Cusse,Timor- Leste	0101000020E61000000D1E6D165E195F40FBB97425DB9C22C0	(+670)  7729 4170	\N
234	385	Rua de Rev Jose A. Seobra Gomes-Atauro, Biqueli-Maumeta-Dili Timor Leste	0101000020E6100000DEF154DAE1675F4032563F79C75220C0	(+670)  7728 5156	\N
236	406	\N	0101000020E61000008F58E80C995A5F40BBF660D71D8421C0	(+670)  7734  1961	\N
237	410	Rua de Aiteas - Manatutu vila, Timor Leste	0101000020E6100000DA4971ABD5815F402B32F100822F21C0	(+670)  7740 2474	\N
238	414	Rua de Aituto - Maubisse - Ainaro, Timor Leste	0101000020E610000022A12ABF85675F4014CC213E5DC721C0	(+670)   7735 3682	\N
239	2110	Rua de Solugolo - Suco  Holsa - Maliana, Timor- Leste	0101000020E6100000840A51D6D84D5F4028DC26DF750122C0	(+670)  7762 3993	\N
240	423	Rua Cova Lima, Tilo Mar Casabauk Vila - Timor Lesta	0101000020E6100000DA32586F824D5F406904C012E7C122C0	(+670)  7735 0762	\N
241	435	Rua de Olobai - Caraubalu- Viqueque - Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7734 9301	\N
242	444	Rua de Liquisa - Suco Vaviquinia Maubara Vila- Timor- Leste	0101000020E6100000DDC669FF9C4C5F40F4C6BDDF484121C0	(+670)  7729 2909	\N
243	445	Rua de We Kiar - Suco Fatucahi - Manufahi- Timor- Leste	0101000020E61000008FFEE0B1D17E5F409DCDF54072FE21C0	(+670)  7734 5534	\N
244	446	Rua de Seloi - Malere - Aileu Vila -Timor- Leste (Close Mercado)	0101000020E61000007CAF4A1E62635F4009BC5EA8696E21C0	(+670)  7727 3425	morisrasik@yahoo.com
245	452	Rua de Kaenlulik, Viqueque, Administrasaun Distrito Viqueque	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7727 2564	\N
246	453	Rua de Suco Dato - Liquica Vila, Timor- Leste	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7725 7265	\N
248	460	Rua de Suai Loro, Covalima	0101000020E610000001CF86C389535F407D4F9A6D028522C0	(+670)  7725 9957	\N
249	462	Rua de Bereleu - Liquidoe- Aileu,Timor Leste	0101000020E610000093C4BF58FD6C5F40F169CB31B67821C0	(+670)  7734  5221	\N
250	466	Rua de Suco Beloi - Atauro - Dili, Timor- Leste	0101000020E6100000FD8D2B26DE645F406AFE42D3ED6F20C0	(+670)  7733  8934	\N
251	468	Suco Bahu, Baucau	0101000020E6100000C4F23F550E9E5F401BA6DD4E6A2121C0	(+670)  7725 0310	\N
252	469	Rua de Sira Lari - Caraubalu - Viqueque, Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7737 7719	\N
253	471	Rua de Hatolia - Ermera, Timor Leste	0101000020E610000087C731F370555F40E102FF791DA621C0	(+670)  7734 9303	\N
254	473	Rua Ainaro -  Soro Vila - Timor Leste	0101000020E6100000F8BAC1B806625F40D47F6C13610722C0	(+670)  7731 0072	\N
255	477	Sub District Atabae, atabai	0101000020E6100000633F280D60485F40D082024D2EA821C0	(+670)  7728 6751	\N
256	478	Rua de Letefoho Manufahi, Same Vila, Timor- Leste	0101000020E610000003CFA9AFBE685F409E9A452D90FC21C0	(+670)  7727 4039	\N
257	480	Rua de Lac-Luta - Dilor - Viqueque Vila, Timor -Leste	0101000020E6100000A17A2347158D5F4054635FD31C9C21C0	(+670)  7734 4615	\N
258	483	Rua de Macadai Decima-Bucoli, Baucau Vila, Timor- Leste	0101000020E6100000B64093E836955F40B3BC6761A2F720C0	(+670)  7733 7583	\N
259	493	Rua de Caibada - Baucau Vila antiga- Timor- Leste	0101000020E61000000CCA9AE3EC9C5F408E4633579BE620C0	(+670)  331 1259	rina_sagitarius14@yahoo.com
260	1229	Rua Bemori - Has Laran, Dili- Timor- Leste	0101000020E610000098028BC897655F4084AE9411781F21C0	(+670)  7723 6526	\N
261	498	Rua de Baucau Ceisal Vila, Timor- Leste	0101000020E6100000BC4DE7EC5FA15F4087DC97A7E80121C0	(+670)  7736 6977	\N
262	499	Aldea Hare Oan, Viqueque	0101000020E6100000A4903EC1EE965F40E0EFBDC13C9A21C0	(+670)  7736  6977	\N
263	510	Rua de Manatutu Vila, Timor- Leste	0101000020E6100000DA4971ABD5815F402B32F100822F21C0	(+670)  7730 9656	\N
264	522	Rua de Aulatar- Caraubalo - Viqueque Vila - Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7776 8910	\N
265	523	Rua de Neirete - Souru - Lospalos - Timor- Leste	0101000020E6100000A4C2E90430BD5F40AC6474B1141B21C0	(+670)  7736 0854	\N
266	524	\N	0101000020E610000069C12128EA495F409C37016B7B6622C0	(+670)  7732 6317	\N
267	527	Rua de Suco Caraubalu -Viqueque Beloi Susteran- Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7782 0908	\N
268	528	Baucau Triloca Vila, TL	0101000020E6100000A8AFF723889B5F40EAA6F38A3A0221C0	(+670)  7734  9305	\N
269	530	Rua de Uma Tolu - Lacluta - Viqueque, Timor- Leste	0101000020E610000065183C055C8E5F40B19BBA332DC221C0	(+670)  7734 9301	\N
270	531	Rua de Olobai Viqueque Vila, Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7762 2149	\N
327	700	Kampung Baru Debos - Suai - Timor Leste	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7729 7449	\N
329	704	Rua de Fatuk Hun, Same Vila Timor Leste	0101000020E610000003CFA9AFBE685F409E9A452D90FC21C0	(+670)  7725 7499	\N
231	380	Rua de Kampo Alor-Mesquita An'nur- Dom Aleixo-Dili Timor Leste	0101000020E61000006FB4AE94EF635F408B95B196041A21C0	(+670)  7726 5556	dacostaanwar@yahoo.com
271	536	Rua de Letefoho - Same Vila, Timor- Leste	0101000020E610000085B7A9AFBE685F40AB9A452D90FC21C0	(+670)   7742 2127	\N
235	386	Rua de Martires da Patria Comoro - Dili- Timor- Leste	0101000020E6100000DB832273AB615F40F53DC272102321C0	(+670)  7727 7423	costa23470@yahoo.com
273	542	Vila Verde - Dili, Timor Leste	0101000020E6100000A0F05F7864685F406266F52DE1DC20C0	(+670)  7725 3962	malcolmpro@msn.com.au
274	545	Rua de Farol - Motael - Dili, Timor- Leste, Po Box 390	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  331 0103	haburaslorosae@yahoo.com
275	551	Jalan Raya Lauhata -Liquica	0101000020E6100000AD4FEE7FF2525F4066A9EAA93E4E21C0	(+670)  7734 1181	\N
276	552	Rua de Beloi Vila - Atauro - Dili, Timor Leste	0101000020E6100000FD8D2B26DE645F406AFE42D3ED6F20C0	(+670)  7731 4860	\N
277	561	Rua de Campo Baru - Caravela - Vemase - Baucau, Timor Leste	0101000020E61000002B717E0CC08E5F40B40788D0292821C0	(+670)  7724  5391	hambumol2006@yahoo.com
279	567	Rua de Maulore Leten/Besik DHS Distrito Ainaro Vila - Timor- Leste	0101000020E610000030E110B5745F5F405C726C3B3CF821C0	(+670)  7738 4712	\N
280	568	Rua de Tabaco-Lot - Debos - Suai, Cova Lima- Timor- Leste	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7725 9597	cipriano.menezes@gmail.com
281	569	Rua de Becora - Dili, Timor Leste (Behind Campus UNITAL)	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7734 8750	\N
282	573	Rua de Dotic - Alas - Manufahi, Timor- Leste	0101000020E6100000D2D7FA2BC9785F400563F8F4701122C0	(+670)  7728 8339	datolor_dotic@yahoo.co.id
283	1959	Rua de Trisula - Fuiloro - Lospalos Central- Timor- Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7727 3857	\N
284	583	Rua de Aituri Laran Taibesse - Dili - Timor Leste	0101000020E610000098028BC897655F4084AE9411781F21C0	(+670)  7726 2331	\N
285	585	Rua de - Centro Laruara - Fuiloro, Lospalos Timor-Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7737 7897	\N
286	586	Rua de Santo  Antonio de Motael, Farol Dili, Timor- Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  331  0389	railulik@yahoo.com
272	538	RPalm Business & Trade Center, 3rd floor, Surik Mas, Fatumeta Dili, Timor-Leste P.O.Box 60	0101000020E61000003F5D5E328E635F4063DA554DB22321C0	(+670)  331 0544	karl-heinz.frank@giz.de
298	614	Rua de Adminstrasaun Policia Gleno Ermera, Timor- Leste	0101000020E6100000E15F6C70AE5A5F40B888D4523B7B21C0	(+670) 7748 8813	etica_gleno@yahoo.com
289	2159	Rua de Baricafa - Luro - Lautem- Lospalos - Timor- Leste	0101000020E6100000CD642B8D89B45F40730603C0CC2B21C0	(+670)  7562 0176	tlmdf@yahoo.co.id
290	594	Rua de 12 October, Quintal Kiik, Dili Timor Leste	0101000020E6100000D3EACD5F47655F40A972CECC8F1F21C0	(+670)  7723 6446	\N
291	595	Po Box 118, Dili East Timor	0101000020E610000041AF5CDC1F625F404FE59EFFD32221C0	(+670)  332  3244	\N
292	597	AV. Bispo Madeiros Balide - Dili - Timor Leste	0101000020E6100000B6E39D58EF635F40C9331EF00F3121C0	(+670)  7730 4325	jcmataratao@gmail.com
293	598	Taibesi Dili	0101000020E61000008A3DB7C7D0685F40446EC0EEBB1D21C0	(+670)  7724 0098	pajahara@yahoo.com
294	600	Rua de Lospalos Central, Suco Fuiloro- Timor- Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7724 9253	\N
295	608	Rua de Metinaro Dili Timor Leste	0101000020E6100000D57F1BE2936D5F400AD8B2E4AF1821C0	(+670)  7731 3881	\N
296	609	Rua de Comoro Dili Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7737 2547	\N
297	610	Rua de Dare - Dili - Timor- Leste	0101000020E610000020628CDAA2635F40CF03EDE3723521C0	(+670)  7728 3273	\N
299	617	Campun Alor, Comoro Dili	0101000020E6100000A0F05F7864685F406266F52DE1DC20C0	(+670)  7725 0347	\N
300	619	Rua Belarmino Lobo Dili Timor Leste	0101000020E6100000A0F05F7864685F406266F52DE1DC20C0	(+670)  332 2098	suplido@icmc.net/ sote@icmc.net
304	631	Rua de Caicoli - Vera Cruz - Dili (UN House)	0101000020E6100000609F245069645F40060C15DD721A21C0	(+670)  331 3038	CRIVELO@iom.int
302	624	Comoro Market Street Ex Perumtel, Comoro Dili	0101000020E6100000A0F05F7864685F406266F52DE1DC20C0	(+670)  7733 1642	noubuakey@hotmail.com
306	640	Rua de Comoro - Dili, Timor Leste (Timor Plaza 4 floor)	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  332 4880	mike.shanahan@dfe.ie
309	649	Rua de Bairo Pite - Perumnas - Vila Rio de Janeiro - Dili-TL Po.Box 24 Dili	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  332 5054	anabeldsl@hotmail.com
311	654	Rua de Cardoso Dias No.18,Marconi  Central,(Near Dili Beach,Dili -TL)	0101000020E6100000743CAE94EF635F40E79EB196041A21C0	(+670)  332 2871	jatl.anita@gmail.com
312	655	Rua de Bebonuc Rai Nakdoko Comoro Dili	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7725 3706	belnac@hotmail.com
313	1231	Rua de Becora Cristo Rei Dili Timor Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7741 1610	\N
314	660	Rua de  Maucocomate-Becora - Dili, Timor- Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7724  9145	silvhara271102@yahoo.com
315	664	Rua bidau Lecidere - Nain Feto - Dili, Timor Leste	0101000020E610000077ACE50077655F403495536CE31921C0	(+670)  7723 7352	dunalva@yahoo.com.br
316	665	Rua de Audian Hotel Sakura, Dili TL	0101000020E6100000D3EACD5F47655F40A972CECC8F1F21C0	(+670)  7744 1070	\N
317	669	Rua de Fatumeta - Bairo pite - Dili, Timor- Leste (Seminario Maior nia oin)	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  7750 9208	pbrito49@yahoo.com
320	678	Rua de Audian Hotel Sakura - Dili, TL	0101000020E6100000D3EACD5F47655F40A972CECC8F1F21C0	(+670)  7733 1642	miko1026@hotmail.co.jp
321	683	Rua Caicoli Policia da Cincas Dili Timor Leste	0101000020E6100000A0F05F7864685F406266F52DE1DC20C0	(+670)  7731 8110	\N
322	691	Rua 30 de Agostu  depan SD 05 Malinamoc Comoro-Kampung Baru, Dili - Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  333 1068	info@labeh.org
324	695	Rua de Santa Rosa Vila & Bebonuk Gg II	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7725 2453	\N
325	697	Rua de Balidi Dili Timor Leste	0101000020E6100000C3490462EC645F40685B4948312321C0	(+670)  7726 8289	\N
288	590	Rua de Bemori, Dili Timor-Leste	0101000020E6100000000000D875655F40F97F07A4021F21C0	(+670)  7723 3490 / 7726 4886	hnitim@yahoo.com
307	645	Rua de Zumalai/ Kampung Baru - Covalima, Timor Leste	0101000020E61000005C7E8C2B615A5F4092C3A4D2685B22C0	(+670)  7727 9530	jef_ajay@ymail.com
305	634	Rua de Nu'u Laran, Bairo dos Grilos Dili, Timor- Leste (Ex Office Counterpart International)	0101000020E61000005546009063655F40708B16085C1C21C0	(+670)  7785 9462	distojkov@iri.org / info@iri.org
323	694	Rua D. Alberto Ricardo, Bebora, Dili, Timor-Leste P.O. Box 340, Dili, Timor-Leste	0101000020E61000000B5E1ADD66645F4003A5AF78432521C0	(+670)  332 1040	laohamutuk@gmail.com
319	677	Rua de Martirez da Patria Kolmera Dili, Timor- Leste	0101000020E61000000569DD3E9F645F4030A0E6A56E1C21C0	(+670)  7727 5602 / 7802 0896	\N
310	653	Rua de Setubal, Colmera Dili-Po Box 275- Timor- Leste	0101000020E61000000569DD3E9F645F4030A0E6A56E1C21C0	(+670)  332 3883	luis@jsmp.tl
308	648	Rua Praia dos Coqueiros, No 3 Comoro Dili Timor-Leste (front Dili International School)	0101000020E6100000609F245069645F40060C15DD721A21C0	(+670)  331 2420	tm_oso_ret@jica.go.jp
318	675	Rua de Liquica Road Tibar, Po Box 453, Dili, Timor- Leste	0101000020E610000058B39B077A5F5F40860243944A3621C0	(+670)  7723 2016	Joaquim_srs@yahoo.com
287	589	Rua de Avenida Nu'u Laran, Bairo dos Grilos (near Ex TAF Office)- Dili, Timor- Leste	0101000020E61000005546009063655F40C716D8A7931C21C0	(+670)  7712 2612	xylia.ingham@healthallianceinternational.org
330	1954	Rua de Seical - Baucau, Dili Timor Leste	0101000020E6100000BC4DE7EC5FA15F4087DC97A7E80121C0	(+670)  7775 4609	\N
331	707	Rua de Triloca - Baucau Vila	0101000020E6100000A973205747975F40F08DB35732FC20C0	(+670)  7725 0049	fredygeronimo@yahoo.com
332	712	Rua de Lospalos Central, Suco Fuiluru- Lautem- Timor-Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7736 7159	luzeiro2002@yahoo.com
333	713	Beto Barat Comoro Dili Timor Leste	0101000020E6100000A0F05F7864685F406266F52DE1DC20C0	(+670)  7728 1834	\N
334	718	Rua de Letefoho - Same - Manufahi, Timor- Leste	0101000020E610000003463054C86E5F4014A9F45C6F4322C0	(+670)  7733 7440	\N
335	721	Lospalos - Fuiloro - Sawarika - Timor Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7725 6898	\N
336	722	Rua Aldeia Loro Pemuda Tani - Betano - Manufahi- Timor-Leste	0101000020E610000003463054C86E5F4014A9F45C6F4322C0	(+670)  7738 0532	\N
337	725	Rua de Taibesi Dili, (Beside Veteranus House)- Timor- Leste	0101000020E610000060577959D8655F400255FBDDA42721C0	(+670)  7733 6480	yumiko-matsuba@mse.biglobe.ne.jp
338	730	Rua de Bemoris - Lospalos, PO.Box 162- Timor- Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7723 9429	mdm.timor@medicosdomundo.pt
339	731	Palm Business & Trade Center, Surik Mas, Fatumeta Dili, Timor-Leste	0101000020E6100000000000C0F8635F40554C853FF72021C0	(+670)  7739 9045	tmunro@mercycorps.org
340	733	Rua de Masin -  pante Makassar - Oecusse, Timor Leste	0101000020E6100000C4EEF34CEA165F40D6663EB0788422C0	(+670)  7724 8549	\N
341	737	Rua Mercado Comoro, Dili, TL	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7728 6642	\N
342	4	Ainaro. Mr. Manuel Bucar Vila Ainaro No. 14	0101000020E61000008B62369DDD4C5F4027DA76ECF93422C0	0419 835 644/0419 835 644	\N
344	252	Rua Instituto de Ciencias de Saude Comoro - Dili - Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7726 2694	\N
345	2153	Rua de Nicolau Lobato Comoro, Dili, TL, Timor Plaza,CBD 2, unit 402.	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7795 9421	SMugabi@iie.org
346	753	Rua de Bairo Costa Nunes Debos	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7723 5991	\N
348	755	Rua de Bidau Toko Baru,  Cristo Rei - Dili - Timor- Leste	0101000020E6100000291B3A2FC5665F40E49C8011D61B21C0	(+670)  7732 4259	\N
349	760	Rua de Lospalos Central - Fuiloro, Lautem- Timor- Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7731 5501	\N
350	761	Rua de Balibar - Cristo Rei - Dili, Timor Leste	0101000020E6100000BE31FC9FF4655F40F619BF1C693021C0	(+670)  7731 0975	\N
