868	Sangar Matan	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7777 9341	(+670) 7728 6972	\N	\N	\N	\N
867	Grupo Feto San Rais Foodballu	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7715 3919	\N	\N	\N	\N	\N
864	Instituto Edukasaun Popular (IEP)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7740 9542	(+670)  7724  7581	inepolar@gmail.com	\N	\N	\N
863	Grupo Sagrada Familia	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7729 9605	\N	\N	\N	\N	\N
860	Rural Community Development Society (RCDS)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 5796	\N	\N	\N	\N	\N
2114	Centro Juventude Manatuto	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7752 0069	(+670)  7740 2331	liuraigaspar@gmail.com	\N	\N	\N
857	Rotaract Club of Dili (DRC)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7726  2269	\N	dilirotaractors@gmail.com	\N	\N	\N
856	Grupo Rosario Maclenoc Clibur Aihan (RMCA)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 4462	\N	\N	\N	\N	\N
855	Roman Luan	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7737 5489	\N	fernandesavelino84@yahoo.com	\N	\N	\N
853	Grupo Ria Nara	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 4405	\N	\N	\N	\N	\N
880	Grupo Servidor Suporta Distrito (SSDV) Viqueque	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-05-11	(+670)  7734 9301	(+670)  7737 6369	\N	\N	\N	\N
913	Rotary Club	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-05-13	(+670)  331 7452	(+670)  331 0312	\N	\N	\N	\N
862	Sadan Sa- Nety	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-05-16	(+670)  7725 9322	\N	\N	\N	\N	\N
921	Timor Leste Media Development Center (TLMDC)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-05-24	(+670)  332 4475	(+670)  7723 5163	francisco@tlmdc.org	(+670)  332  4476	\N	\N
1105	Credit Union Foundation Australia (CUFA)	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-09-27	(+670)  331  0573	(+670)   7741 5907	francelino.guterres@cufa.org.au	\N	\N	\N
1991	Grupo Loscom (Loke no Suporta Comunidade nia Moris)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-08-10	(+670)  7733 8133	(+670)  7790 9972	\N	\N	\N	\N
1977	Domino Center International (DCI)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-09-15	( +670) 7772 5078	\N	dominoworld90@yahoo.com	\N	\N	\N
1979	Community Based Development Initiatives Center-Timor Leste(CDIC-TL)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-08-10	(+670)  7727 0708	\N	monicayokonakamura@gmail.com	\N	\N	\N
926	Timor Oan Kaer Rasik (TOKAR)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-08-11	(+670)  7725 1569	(+670)  7733 4223	\N	\N	\N	\N
899	Tane Hamutuk Timor (THT)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-08-12	(+670)  7728 7264	(+670)  7724 6403	\N	\N	\N	\N
927	Timor Verde (TV)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-08-12	(+670)  7738 1906	\N	timorverde1306@yahoo.com	\N	\N	\N
871	Santalum	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-08-12	(+670)  7724  0199	(+670)  7725 6242	santalumlum@yahoo.com	\N	\N	\N
910	The Fred Hollows Foundation NZ (FHFNZ)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-09-07	(+670)  331 2860	\N	\N	\N	\N	\N
902	Juventude Rai Bina (JRB)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-14	(+670)  7732 1504	\N	\N	\N	\N	\N
919	Timor Institute Development Studies (TIDS)	\N	\N	\N	\N	\N	AC	t	\N	\N	\N	\N	2017-04-20	(+670)  7793 8177	(+670)  7830 2225	tids2014@gmail.com	\N	\N	\N
888	Soha Fitun	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-10-04	(+670)  7701 6356	(+670)  7780 1798	sohafitun02@gmail.com	\N	\N	\N
881	Serving Our World (SOW)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-10-10	(+670)  7729 2156	(+670)  7724 5863	matthew@servingourworld.org	\N	\N	\N
1988	Unidade Feto Ba Dezenvolvimento (UFD)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-09-12	(+670)  7728 5437	\N	\N	\N	\N	\N
906	The Asia Foundation (TAF)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2017-07-03	(+670)  331 3457	(+670)  7730 5954	Todd.wassel@asiafoundation.org	(+670)  332 4245		
1030	World Bank (WB)	\N	\N	\N	\N	\N	BI	t	\N	\N	\N	\N	2017-08-03	(+670)  331 2367		manyanwu@worldbank.org		www.worldbank.org/tl	
882	Sharis Haburas Comunidade (SHC)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-11-07	(+670)  7799 3393		seacsfshc@yahoo.com			
852	RESPECT - Recovery, Employment and Stability Programme for Ex-combatants and Communities in Timor-Leste	\N	\N	\N	\N	\N	UN	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 1214	NA	william.collins@undp.org	NA	\N	\N
850	Renetil Maliana	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 8816	\N	\N	\N	\N	\N
851	Renetil Timor Leste	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	\N	\N	renetil-sccp@yahoo.com	\N	\N	\N
849	Renetil Liquica	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7726 5076	\N	\N	\N	\N	\N
848	Renetil Ermera	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 8499	\N	\N	\N	\N	\N
845	Rehabilitasaun Mental Labarik Timor (RMLT)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 3921	\N	jenfigen2004@yahoo.com	\N	\N	\N
844	Rede Saude Timor Lorosae (RESATIL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 5781	\N	resatil@yahoo.com	\N	\N	\N
841	Rai Keta Maker (Raimar)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7738 2001	\N	\N	\N	\N	\N
840	Rafaela East Timor Fund	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 0708	(+670)  7723-8562	monicayokonakamura@gmail.com	\N	\N	\N
837	Radio Povo Viqueque (RPV)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7725 5281	(+670)  7731 9676	rpvtimor@gmail.com	\N	\N	\N
836	Radio Comunidade Lorico Lian	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7723 9945	\N	prezado_revolta@yahoo.com	\N	\N	\N
835	Radio Comunidade Maliana	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7738 6924	(+670)  7726 0211	\N	\N	\N	\N
834	Radio Comunidade Lian Matebian Baucau	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7732 0643	(+670)  7726 6372	\N	\N	\N	\N
833	Radio Comunidade Iliwai - Manatutu	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7725 8709	\N	\N	\N	\N	\N
825	Progressio	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  331 2578	(+670)  7723 2690	progressio.tl@gogleemail.com	(+670)  331 2578	\N	\N
824	Programa Spesefico Fo Preoridade Ba Ema Kiak (PROSPEK)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7746 8900	(+670)  7733 7110	justin.vilanova77@gmail.com	\N	\N	\N
821	Psychosocial Recovery and Development in East Timor (PRADET Timor Lorosa'e)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7724 0331	(+670)  7725 4597	pradet_timorlorosae@yahoo.com	\N	\N	\N
819	Permakultura Timor Lorosae (PERMATIL)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  3331 188	(+670)  7727 9453	atai_claudio@yahoo.com	(+670)  333 1188	\N	\N
818	Pergerakan Solidaritas Mahasiswa Timor Leste (PSM-TL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 7448	\N	psmtl@hotmail.com	\N	\N	\N
1077	Congregasi Suster-Suster Cinta Kasih Dari Maria Bunda Berbelaskasih ( SCMM)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7736 5857	\N	\N	\N	\N	\N
815	Peace Winds Japan	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7713 2655	\N	ryo_nagai@peace-winds.org	\N	\N	\N
814	Peace Dividend Trust	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  332 2823	(+670)  7736 3429	parois@pdtglobal.org	\N	\N	\N
2007	Othas Men Gomo (OMGO)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 4197	\N	\N	\N	\N	\N
806	Goretti Liquica	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  735 3848	\N	\N	\N	\N	\N
807	Pacific Asia Resource Center / PARC Inter - people's Cooperation (PARCIC)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2016-03-23	(+670)  332 1577	(+670)  7723 5362	etoffice@parcic.org	(+670)  332 1577	\N	\N
803	Oxfam Great Britain  (OXFAM GB)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  3312 605	(+670)  7723 0911	\N	(+670)  3321 792	\N	\N
2038	Grupo Tnao Babaun	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7786 5399	(+670)  776 0067	\N	\N	\N	\N
2037	Grupo Haohe	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7738 9225	(+670)  7795 4134	\N	\N	\N	\N
798	Organizasaun Vizaun Verde (OVER)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 6960	\N	\N	\N	\N	\N
2009	Sasiri no Unuk Ledik no Ilas Moris no Urat (SULIMUTU)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 0897	\N	sulimutu04@yahoo.com	\N	\N	\N
789	Organizacao Solidariedade Comunidade de Timor Leste (ORSOCOTIL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 7012/ 7736 6027	(+670)  7737 5141	orsocotil@gmail.com	\N	\N	\N
2036	Grupo Bi Mene	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7764 9468	(+670)  7740 3891	\N	\N	\N	\N
786	Oportunidade  Timor Lorosae	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  332 2477	(+670)  7723 6230	idevilla@oportunity.org.au	\N	\N	\N
784	OMT Manatuto (Organizacao Da Mulher Timor )	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 8246	\N	\N	\N	\N	\N
2035	Grupo Moris Foun Sanane	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7779 5162	\N	\N	\N	\N	\N
783	OMT Maliana (Organizacao da Mulher Timorense)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 6286	NA	\N	0	\N	\N
2034	Grupo Bauneno	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7778 0445	(+670)  7724 7144	\N	\N	\N	\N
2029	Grupo Fazer	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7711 8451	\N	\N	\N	\N	\N
2030	Grupo Shakao	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7794 8156	\N	\N	\N	\N	\N
2032	Grupo Fatana (Foin Sae Agricultur Tane Nasaun)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7793 5344	(+670)  7739 3954	\N	\N	\N	\N
776	OMT/Esperanca Aileu	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 6468	\N	\N	\N	\N	\N
771	Office of the High Commissioner for Human Rights (OHCHR)	\N	\N	\N	\N	\N	UN	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 0923	5015 (UN House Extension)	gentile1@un.org	\N	\N	\N
767	Norwegian Refugee Council (NRC)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 0059	(+670)  332 2277	\N	\N	\N	\N
2028	Haburas Agricultura Uatucarbau	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7769 3492	\N	\N	\N	\N	\N
1322	Grupo Moleana Furak	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7730 9230	\N	\N	\N	\N	\N
2003	Research and Development Center of Timor Leste (RDC-TL)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-20	(+670)  7788 2887	(+670)  7735 7593	\N	\N	\N	\N
764	Volunteer Service Abroad (VSA)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2016-05-05	(+670)  7738 2594	\N	timorleste@vsa.org.nz	\N	www.vsa.org.nz	\N
769	Observatorio da Igreja para assuntus Social (OIPAS)	\N	\N	\N	\N	\N	AC	t	\N	\N	\N	\N	2017-08-09		(+670)  7723 7291	agostinhosoaresdb@yahoo.com			
792	Organizasaun Fitun Fo Dalan (OFFD)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-16	(+670)  7738 6087	(+670)  7736 8825	\N	\N	\N	\N
831	Radio Comunidade Tokodede - Liquica	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-04-27	(+670)  7729 4674	\N	hatuliq@yahoo.com	\N	www.tokodede.radio_connect.com	\N
812	Paz y Dezarrollo (PyD)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-08-05	(+670)  332 2775	(+670) 7829 4426	timor@pazydesarrollo.org	\N	\N	\N
2031	Grupo Cruz Amasat	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-08-10	(+670)  7739 2554	\N	\N	\N	\N	\N
2033	Grupo Komunidade Dezenvolvimentu Rural Lacluta	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-08-10	(+670)  7753 5579	(+670)  7712 9955	oberth.83danev@gmail.com	\N	\N	\N
793	Oanukani Nita Eceremu (ONE)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-15	(+670)  7731 1399	(+670)  7732 0358	one_ukani@yahoo.com.br	\N	\N	\N
2006	Multy Interest Peace Group of East Timor (MIPG - ET)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2018-03-09	(+670)  7728 4347		deoliveiramaiag@yahoo.com			
838	Radio Rakambia (RKM)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-05-04	(+670)  7726 2910	(+670)  7724 3674	radiorakambia@gmail.com	\N	\N	\N
832	Radio Comunidade Lospalos	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2017-08-15	(+670)  7674 8595	(+670)  7734 7417	lathachao@gmail.com			
802	Oxfam International	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2017-04-27	(+670)  7723 0831	(+670)  331 2605	glendal@oxfam.org.au	(+670)  3321 914	\N	\N
820	Plan International Timor Leste	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2017-06-05	(+670)  7724  1401	(+670)  331 2492	terence.mccaughan@plan-international.org	(+670)  331 5042		
1068	Fundasaun Mahein	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-06-29	(+670)  7737 4222	(+670)  7756 1184	direktor.mahein@gmail.com		www.fundasaunmahein.org	
843	Rede Feto Timor Leste	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-11-07	(+670)  3312 841	(+670)  7725 6762	redefeto@yahoo.com			
762	New Boa Ventura (NBV)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7732 6050	(+670)  7735 2525	\N	\N	\N	\N
761	Neo Rosalia Balibar (Lacoto Shool)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 0975	(+670)  7731 8110	\N	\N	\N	\N
760	Natureza	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7731 5501	\N	\N	\N	\N	\N
2027	Grupo Tau Himir Lospalos	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7745 3051	(+670)  7727 9103	\N	\N	\N	\N
755	Naroman Timor Leste (NATILES)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7732 4259	 (+670)  7726 1198	\N	\N	\N	\N
753	Naroman Foun	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 5991	\N	\N	\N	\N	\N
739	Fundasaun Moris Foun Maliana (FMFM)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7725 6214	(+670)  7712 9912	\N	\N	\N	\N
737	Moris Foun (MF)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7728 6642	\N	\N	\N	\N	\N
2049	Sentru Dezenvolvimentu Rekursu Aprendizajen (SDRA)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7736 7419	(+670)  7711 8011	sdra_tl@yahoo.com	\N	\N	\N
733	Mingguan Lifau Post	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 8549	\N	\N	\N	\N	\N
1383	Fundacion Dessarrollo Sostenido Comparativo Oportunidades (FUNDESO)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7783 8072	\N	timorleste@fundeso.org	\N	\N	\N
725	Matsuba Fund	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 6480	\N	yumiko-matsuba@mse.biglobe.ne.jp	\N	\N	\N
723	Mata Dalan Institute (MDI)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7735 6500	( +670) 7743 3734	mdi_fan@yahoo.com	\N	\N	\N
721	Mata Dalan ba Agricultura (MATAK) Lospalos	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 6898	\N	\N	\N	\N	\N
2046	Grupo Naroman Lospalos	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 5976	\N	\N	\N	\N	\N
716	Management Sciences for Development (MSD)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 8651	\N	gmosquera@msdglobal.com	\N	\N	\N
713	Madrugada (93)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7728 1834	\N	\N	\N	\N	\N
2045	Grupo Epa (Emprego Profesional Agricultura)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7742 8936	(+670)  7724 5620	\N	\N	\N	\N
2044	Grupo Culuhun	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7745 9484	\N	\N	\N	\N	\N
707	Loron Aban Hahu Ohin (LAHO)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 0049	\N	fredygeronimo@yahoo.com	\N	\N	\N
705	LORO SHIP	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7735 4589	(+670)  7724 3587	\N	\N	\N	\N
704	Lolo Liman Hamutuk Foti ita Rai (LOLIHAMFIR)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 7499	(+670)  7733 4223	\N	\N	\N	\N
701	Leo Julo Halibur	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7732 3926	\N	\N	\N	\N	\N
700	Lembaga Bantuan Hukum (LBH) Covalima	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 7449	(+670)  7728 6316	\N	\N	\N	\N
699	Lekede'e Foundation	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7732 4191	(+670)   7732 4198	\N	\N	\N	\N
697	Leigos Para O Desenvolvemento (LD-ONGD)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7726 8289	\N	\N	\N	\N	\N
695	LBH Biankara	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 2453	(+670)  7727 3876/ 7729 7449	\N	\N	\N	\N
693	Laluna	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 3871	\N	\N	\N	\N	\N
691	Lalenok Ba Ema Hotu (LABEH)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  333 1068	(+670)  7724 0795	info@labeh.org	\N	\N	\N
689	Labour Advocacy Institute For East Timor (LAIFET)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7723 2078	(+670)  7725 2590	laifettl@yahoo.com	\N	\N	\N
2043	Grupo Sao Paulo Lospalos	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7772 7115	\N	\N	\N	\N	\N
687	Kuda Ulun Bobonaro (KUB)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7728 2660	\N	\N	\N	\N	\N
683	Komunitaria Moris Diak	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 8110	(+670)  7729 5421	\N	\N	\N	\N
682	Komunidade Comunika	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 7196	(+670)  7772 3719	yahonz23@yahoo.com	\N	\N	\N
678	Kokkyo Naki Kodomotachi KNK)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 1642	(+670)  7744 1879	miko1026@hotmail.co.jp	\N	\N	\N
2041	Grupo Naroman Rusenu	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7747 0077	(+670)  7767 7611	\N	\N	\N	\N
674	Klibur Aleizados Timor Lorosae (KATILOSA)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7723 3857	\N	katilosa@yahoo.com	\N	\N	\N
2040	Grupo Moris Nanis Ritabou	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7766 4682	(+670)  7772 5047	\N	\N	\N	\N
2039	Grupo Mulheres	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7772 0414	(+670)  7779 5162	\N	\N	\N	\N
669	Kdadalak Sulimutuk Institute (KSI)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7750 9208	(+670) 3325188	pbrito49@yahoo.com	\N	\N	\N
666	Kaer Liman Serviso (KALISE)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7729 7735	(+670)  7730 8395	ngo.kalise460@gmail.com / ngokalise460@gmail.com	\N	\N	\N
665	K.n.K. International	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7744 1070	(+670)  7733 1942	\N	\N	\N	\N
731	Mercy Corps Timor Leste	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2017-05-23	(+670)  7739 9045	(+670)  331 2726	tmunro@mercycorps.org	(+670)  332 2724		
718	Manufahi Development Agriculture (MADAP)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-05	(+670)  7733 7440	(+670)  7733 7441	\N	\N	\N	\N
730	Medicos Do Mundo- Portugal  (MDM-P)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-05-13	(+670)  7723 9429	\N	mdm.timor@medicosdomundo.pt	\N	\N	\N
1985	Cofu	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-23	(+670)  7713 1273	\N	\N	\N	\N	\N
712	Luzeiro	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-16	(+670)  7736 7159	(+670) 7790 3034	luzeiro2002@yahoo.com	\N	\N	\N
684	Conselho Solidariedade Universitaria Timor Leste	\N	\N	\N	\N	\N	NN	f	\N	\N	\N	\N	2016-03-23	(+670)  77288 461	\N	\N	\N	\N	\N
722	Mata Dalan Ba Agrikultura - Manufahi	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-08-10	(+670)  7738 0532	\N	\N	\N	\N	\N
677	Knua Buka Hatene (KBH)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-08-02	(+670)   7727 5602	(+670)   7802  0896				
745	Movimento Estudante Cristao Timor Leste	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-15	(+670)  7752 3571	(+670)  7723 8235	scm_easttimor@yahoo.com	\N	\N	\N
694	La'o Hamutuk Instituto	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-07-07	(+670)  332 1040	(+670) 77234330/ (+670) 77258724.	laohamutuk@gmail.com		http://www.laohamutuk.org	
1066	Mission Aviation Fellowship ( MAF)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-09-15	(+670)  7731 3605	(+670)  7732 7771	maf-easttimor@maf.org	\N	\N	\N
740	Assosiasaun Moris Foun Manatuto (AMFM)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2018-03-09	(+670)  7725 7174		ajanu74@yahoo.co.id			
