302	65	\N	\N	\N	\N	\N	Situation Review: April 2013	Revista Situasaun: Abríl 2012	Situation Review: April 2013	\N	\N	publications/Belun_2013_Situation_review_April_2013_-_English.pdf	publications/Belun_2013_Situation_review_April_2013_-_Tetun.pdf	publications/Belun_2013_Situation_review_April_2013_-_English.pdf			publication_covers/Belun_2013_Situation_review_April_2013_-_English_FNDrrko.jpg	publication_covers/Belun_2013_Situation_review_April_2013_-_Tetun_kT1Z62R.jpg	publication_covers/Belun_2013_Situation_review_April_2013_-_English_FNDrrko.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
290	65	\N	\N	\N	\N	\N	Situation Review: January 2012	Revista Situasaun: Janeiru 2012	Situation Review: January 2012	\N	\N	publications/Belun_2012_Situation_review_Jan_2012_-_English.pdf	publications/Belun_2012_Situation_review_Jan_2012_-_Tetun.pdf	publications/Belun_2012_Situation_review_Jan_2012_-_English.pdf			publication_covers/Belun_2012_Situation_review_Jan_2012_-_English_oSVVWEA.jpg	publication_covers/Belun_2012_Situation_review_Jan_2012_-_Tetun_BrOpeyn.jpg	publication_covers/Belun_2012_Situation_review_Jan_2012_-_English_oSVVWEA.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
315	65	\N	\N	\N	\N	\N	Situation Review: July 2014	Revista Situasaun: Jullu 2014	Situation Review: July 2014	\N	\N	publications/Belun_2014_Situation_review_July_2014_-_English.pdf	publications/Belun_2014_Situation_review_July_2014_-_Tetun.pdf	publications/Belun_2014_Situation_review_July_2014_-_English.pdf			publication_covers/Belun_2014_Situation_review_July_2014_-_English_UoAwaVj.jpg	publication_covers/Belun_2014_Situation_review_July_2014_-_Tetun_yYkGi7z.jpg	publication_covers/Belun_2014_Situation_review_July_2014_-_English_UoAwaVj.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
288	65	\N	\N	\N	\N	\N	Situation Review: November 2011	Revista Situasaun: Novembru 2011	Situation Review: November 2011	\N	\N	publications/Belun_2011_Situation_review_November_2011_-_English.pdf	publications/Belun_2011_Situation_review_November_2011_-_Tetun.pdf	publications/Belun_2011_Situation_review_November_2011_-_English.pdf			publication_covers/Belun_2011_Situation_review_November_2011_-_English_lCjmcOt.jpg	publication_covers/Belun_2011_Situation_review_November_2011_-_Tetun_LAKUxeH.jpg	publication_covers/Belun_2011_Situation_review_November_2011_-_English_lCjmcOt.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
369	86	\N	\N	\N	\N	\N	ILO works in Timor-Leste: 2013 results	\N	ILO works in Timor-Leste: 2013 results	\N	\N	publications/ILO_2014_ILO_works_in_Timor-Leste_2013_results.pdf		publications/ILO_2014_ILO_works_in_Timor-Leste_2013_results.pdf			publication_covers/ILO_2014_ILO_works_in_Timor-Leste_2013_results_6hWTQ6q.jpg		publication_covers/ILO_2014_ILO_works_in_Timor-Leste_2013_results_6hWTQ6q.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
275	54	\N	\N	\N	\N	\N	Glosáriu jurídiku ba pratikante sira iha Timor-Leste	Glosáriu jurídiku ba pratikante sira iha Timor-Leste	\N	\N	\N	publications/TAF_2013_Glosáriu_jurídiku_ba_pratikante_sira_iha_Timor-Leste.pdf	publications/TAF_2013_Glosáriu_jurídiku_ba_pratikante_sira_iha_Timor-Leste.pdf				publication_covers/TAF_2013_Glosariu_juridiku_ba_pratikante_sira_iha_Timor-Leste.jpg	publication_covers/TAF_2013_Glosariu_juridiku_ba_pratikante_sira_iha_Timor-Leste.jpg				\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
475	192	\N	\N	\N	\N	\N	Timor-Leste Tuberculosis	\N	Timor-Leste Tuberculosis	\N	\N	publications/WHO_2014_Timor-Leste_tuberculosis.pdf		publications/WHO_2014_Timor-Leste_tuberculosis.pdf			publication_covers/WHO_2014_Timor-Leste_tuberculosis_rIgV8Fn.jpg		publication_covers/WHO_2014_Timor-Leste_tuberculosis_rIgV8Fn.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
950	291	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Ema Estranjeiru Rihun 5.898 Viola Longuinhos Hein Migrasaun Foun Iha KM	Ema Estranjeiru Rihun 5.898 Viola Longuinhos Hein Migrasaun Foun Iha KM	\N	\N	\N	publications/Ema_Estranjeiru_Rihun_5.898_Viola_Longuinhos_Hein_Migrasaun_Fou.pdf	publications/Ema_Estranjeiru_Rihun_5.898_Viola_Longuinhos_Hein_Migrasaun_Fou.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
988	296	Jornal Nacional Diario	Jornal Nacional Diario	\N	\N	\N	KOK Sei Tama-Sai Uma	KOK Sei Tama-Sai Uma	\N	\N	\N	publications/KOK_Sei_Tama-Sai_Uma.pdf	publications/KOK_Sei_Tama-Sai_Uma.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
951	291	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Membru Polisia 30 Tuir Treinamentu Rekezitu Jerais MP	Membru Polisia 30 Tuir Treinamentu Rekezitu Jerais MP	\N	\N	\N	publications/Membru_Polisia_30_Tuir_Treinamentu_Rekezitu_Jerais_MP.pdf	publications/Membru_Polisia_30_Tuir_Treinamentu_Rekezitu_Jerais_MP.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1014	300	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	PNTL Fo Siguransa Masimu ba Mate Isin Heroi La Sama	PNTL Fo Siguransa Masimu ba Mate Isin Heroi La Sama	\N	\N	\N	publications/PNTL_Fo_Siguransa_Masimu_ba_Mate_Isin_Heroi_La_Sama.pdf	publications/PNTL_Fo_Siguransa_Masimu_ba_Mate_Isin_Heroi_La_Sama.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1017	301	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	SIKN Falta Rekursu Kazu Soe Bebee Buras	SIKN Falta Rekursu Kazu Soe Bebee Buras	\N	\N	\N	publications/SIKN_Falta_Rekursu_Kazu_Soe_Bebee_Buras.pdf	publications/SIKN_Falta_Rekursu_Kazu_Soe_Bebee_Buras.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
989	296	Jornal Nacional Diario	Jornal Nacional Diario	\N	\N	\N	Kontrola Fumador Iha Kareta Laran PNTL Hein Karta Ofisila Governu	Kontrola Fumador Iha Kareta Laran PNTL Hein Karta Ofisila Governu	\N	\N	\N	publications/Kontrola_Fumador_Iha_Kareta_Laran_PNTL_Hein_Karta_Ofisila_Gover.pdf	publications/Kontrola_Fumador_Iha_Kareta_Laran_PNTL_Hein_Karta_Ofisila_Gover.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
745	254	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Presiza Halo Revizaun ba Lei Organiku PNTL	Presiza Halo Revizaun ba Lei Organiku PNTL	\N	\N	\N	publications/Presiza_Halo_Revizaun_ba_Lei_Organiku_PNTL.pdf	publications/Presiza_Halo_Revizaun_ba_Lei_Organiku_PNTL.pdf				publication_covers/Presiza_Halo_Revizaun_ba_Lei_Organiku_PNTL_cl6kcBs.jpg	publication_covers/Presiza_Halo_Revizaun_ba_Lei_Organiku_PNTL_cl6kcBs.jpg				\N	\N	\N	\N	\N			\N	\N	\N
330	66	\N	\N	\N	\N	\N	Trimester Report: February - May 2013	Relatoriu Trimestral: Fevereiru - Maiu 2012	Trimester Report: February - May 2013	\N	\N	publications/Belun_2013_Trimester_report_13_-_English.pdf	publications/Belun_2013_Trimester_report_13_-_Tetun.pdf	publications/Belun_2013_Trimester_report_13_-_English.pdf			publication_covers/Belun_2013_Trimester_report_13_-_English_EfBSSmw.jpg	publication_covers/Belun_2013_Trimester_report_13_-_Tetun_GfrY0ba.jpg	publication_covers/Belun_2013_Trimester_report_13_-_English_EfBSSmw.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
319	66	\N	\N	\N	\N	\N	Trimester Report: June - September 2009	Relatoriu Trimestral: Juñu - Setembru 2009	Trimester Report: June - September 2009	\N	\N	publications/Belun_2009_Trimester_report_2_-_English.pdf	publications/Belun_2009_Trimester_report_2_-_Tetun.pdf	publications/Belun_2009_Trimester_report_2_-_English.pdf			publication_covers/Belun_2009_Trimester_report_2_-_English_wWl0rMG.jpg	publication_covers/Belun_2009_Trimester_report_2_-_Tetun_ZiGqzjf.jpg	publication_covers/Belun_2009_Trimester_report_2_-_English_wWl0rMG.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
328	66	\N	\N	\N	\N	\N	Trimester Report: June - September 2012	Relatoriu Trimestral: Juñu - Setembru 2012	Trimester Report: June - September 2012	\N	\N	publications/Belun_2012_Trimester_report_11_-_English.pdf	publications/Belun_2012_Trimester_report_11_-_Tetun.pdf	publications/Belun_2012_Trimester_report_11_-_English.pdf			publication_covers/Belun_2012_Trimester_report_11_-_English_7ZHxmwX.jpg	publication_covers/Belun_2012_Trimester_report_11_-_Tetun_W2vOR4w.jpg	publication_covers/Belun_2012_Trimester_report_11_-_English_7ZHxmwX.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
329	66	\N	\N	\N	\N	\N	Trimester Report: October 2012 - January 2013	Relatoriu Trimestral: Outubru 2012 - Janeiru 2013	Trimester Report: October 2012 - January 2013	\N	\N	publications/Belun_2013_Trimester_report_12_-_English.pdf	publications/Belun_2013_Trimester_report_12_-_Tetun.pdf	publications/Belun_2013_Trimester_report_12_-_English.pdf			publication_covers/Belun_2013_Trimester_report_12_-_English_VIjyBq8.jpg	publication_covers/Belun_2013_Trimester_report_12_-_Tetun_PHot9cA.jpg	publication_covers/Belun_2013_Trimester_report_12_-_English_VIjyBq8.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
1163	324	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Formasaun ba Membru Polisia Komunidade Adia	Formasaun ba Membru Polisia Komunidade Adia	\N	\N	\N	publications/Formasaun_ba_Membru_Polisia_Komunidade_Adia.pdf	publications/Formasaun_ba_Membru_Polisia_Komunidade_Adia.pdf				publication_covers/Formasaun_ba_Membru_Polisia_Komunidade_Adia_yHzkOmO.jpg	publication_covers/Formasaun_ba_Membru_Polisia_Komunidade_Adia_yHzkOmO.jpg				\N	\N	\N	\N	\N			\N	\N	\N
316	65	\N	\N	\N	\N	\N	Situation Review: August 2014	Revista Situasaun: Agostu 2014	Situation Review: August 2014	\N	\N	publications/Belun_2014_Situation_review_August_2014_-_English.pdf	publications/Belun_2014_Situation_review_August_2014_-_Tetun.pdf	publications/Belun_2014_Situation_review_August_2014_-_English.pdf			publication_covers/Belun_2014_Situation_review_August_2014_-_English_aZjEWTv.jpg	publication_covers/Belun_2014_Situation_review_August_2014_-_Tetun_TynBeZa.jpg	publication_covers/Belun_2014_Situation_review_August_2014_-_English_aZjEWTv.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
311	65	\N	\N	\N	\N	\N	Situation Review: March 2014	Revista Situasaun: Marsu 2014	Situation Review: March 2014	\N	\N	publications/Belun_2014_Situation_review_March_2014_-_English.pdf	publications/Belun_2014_Situation_review_March_2014_-_Tetun.pdf	publications/Belun_2014_Situation_review_March_2014_-_English.pdf			publication_covers/Belun_2014_Situation_review_March_2014_-_English_xWBlA9n.jpg	publication_covers/Belun_2014_Situation_review_March_2014_-_Tetun_pBs67ax.jpg	publication_covers/Belun_2014_Situation_review_March_2014_-_English_xWBlA9n.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
305	65	\N	\N	\N	\N	\N	Situation Review: September 2013	Revista Situasaun: Setembru 2013	Situation Review: September 2013	\N	\N	publications/Belun_2013_Situation_review_September_2013_-_English.pdf	publications/Belun_2013_Situation_review_September_2013_-_Tetun.pdf	publications/Belun_2013_Situation_review_September_2013_-_English.pdf			publication_covers/Belun_2013_Situation_review_September_2013_-_English_CzLsrd5.jpg	publication_covers/Belun_2013_Situation_review_September_2013_-_Tetun_Qvw6LXL.jpg	publication_covers/Belun_2013_Situation_review_September_2013_-_English_CzLsrd5.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
317	65	\N	\N	\N	\N	\N	Situation Review: September 2014	Revista Situasaun: Setembru 2014	Situation Review: September 2014	\N	\N	publications/Belun_2014_Situation_review_September_2014_-_English.pdf	publications/Belun_2014_Situation_review_September_2014_-_Tetun.pdf	publications/Belun_2014_Situation_review_September_2014_-_English.pdf			publication_covers/Belun_2014_Situation_review_September_2014_-_English_Ga9wRC7.jpg	publication_covers/Belun_2014_Situation_review_September_2014_-_Tetun_vbmCIV3.jpg	publication_covers/Belun_2014_Situation_review_September_2014_-_English_Ga9wRC7.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
845	278	\N	\N	\N	\N	\N	FM Outreach Fulan Dezembru 2014	FM Outreach Fulan Dezembru 2014	\N	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/category/mahein-blog/page/2/	http://www.fundasaunmahein.org/category/mahein-blog/page/2/	\N	\N	\N			\N	\N	\N
1015	300	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Longuinhos-Julio Sei Deside Vida Julia Gama	Longuinhos-Julio Sei Deside Vida Julia Gama	\N	\N	\N	publications/Longuinhos-Julio_Sei_Deside_Vida_Julia_Gama.pdf	publications/Longuinhos-Julio_Sei_Deside_Vida_Julia_Gama.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1189	327	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Kondisaun Leonito Hahu Rekopera	Kondisaun Leonito Hahu Rekopera	\N	\N	\N	publications/Kondisaun_Leonito_Hahu_Rekopera.pdf	publications/Kondisaun_Leonito_Hahu_Rekopera.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1144	323	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Unidade Polisia Imigrasaun Kaptura tan Sidadaun Ilegal iha Oecusse	Unidade Polisia Imigrasaun Kaptura tan Sidadaun Ilegal iha Oecusse	\N	\N	\N	publications/Unidade_Polisia_Imigrasaun_Kaptura_tan_Sidadaun_Ilegal_iha_Oecu.pdf	publications/Unidade_Polisia_Imigrasaun_Kaptura_tan_Sidadaun_Ilegal_iha_Oecu.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1088	310	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Manisfestasaun L 7 La Kontrola Lei	Manisfestasaun L 7 La Kontrola Lei	\N	\N	\N	publications/Manisfestasaun_L_7_La_Kontrola_Lei.pdf	publications/Manisfestasaun_L_7_La_Kontrola_Lei.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
725	253	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Veteranus Australianu Partisipa Loron FALINTIL	Veteranus Australianu Partisipa Loron FALINTIL	\N	\N	\N	publications/Veteranus_Australianu_Partisipa_Loron_FALINTIL.pdf	publications/Veteranus_Australianu_Partisipa_Loron_FALINTIL.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
674	247	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Sasan Barak Lakon iha Fatin Operasaun KOK	Sasan Barak Lakon iha Fatin Operasaun KOK	\N	\N	\N	publications/Sasan_Barak_Lakon_iha_Fatin_Operasaun_KOK.pdf	publications/Sasan_Barak_Lakon_iha_Fatin_Operasaun_KOK.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
952	291	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	PNTL Rekola Mate Isin iha Taibessi	PNTL Rekola Mate Isin iha Taibessi	\N	\N	\N	publications/PNTL_Rekola_Mate_Isin_iha_Taibessi.pdf	publications/PNTL_Rekola_Mate_Isin_iha_Taibessi.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
370	87	\N	\N	\N	\N	\N	Rapid assessment on child labour in Timor-Leste	Estudu sumáriu kona-ba servicu labarik iha Timor-Leste	Rapid assessment on child labour in Timor-Leste	\N	\N	publications/Guterres_2007_Rapid_assessment_on_child_labour_in_Timor-Leste_-_tetun.pdf	publications/Guterres_2007_Rapid_assessment_on_child_labour_in_Timor-Leste_-_tetun.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
704	250	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Carlos Siribu'u Tama Prizaun Prenventiva Cowboy iha HNGV	Carlos Siribu'u Tama Prizaun Prenventiva Cowboy iha HNGV	\N	\N	\N	publications/Carlos_Siribuu_Tama_Prizaun_Prenventiva_Cowboy_iha_HNGV.pdf	publications/Carlos_Siribuu_Tama_Prizaun_Prenventiva_Cowboy_iha_HNGV.pdf				publication_covers/Carlos_Siribuu_Tama_Prizaun_Prenventiva_Cowboy_iha_HNGV_N11uVNm.jpg	publication_covers/Carlos_Siribuu_Tama_Prizaun_Prenventiva_Cowboy_iha_HNGV_N11uVNm.jpg				\N	\N	\N	\N	\N			\N	\N	\N
705	250	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Dom Basilio Lamenta KOK Baku Povu Inosente	Dom Basilio Lamenta KOK Baku Povu Inosente	\N	\N	\N	publications/Dom_Basilio_Lamenta_KOK_Baku_Povu_Inosente.pdf	publications/Dom_Basilio_Lamenta_KOK_Baku_Povu_Inosente.pdf				publication_covers/Dom_Basilio_Lamenta_KOK_Baku_Povu_Inosente_GADFIW7.jpg	publication_covers/Dom_Basilio_Lamenta_KOK_Baku_Povu_Inosente_GADFIW7.jpg				\N	\N	\N	\N	\N			\N	\N	\N
365	82	\N	\N	\N	\N	\N	Local and indigenous knowledge for community resilience	\N	Local and indigenous knowledge for community resilience	\N	\N	publications/Hiwasaki_2014_Local_and_indigenous_knowledge_for_community_resilience.pdf		publications/Hiwasaki_2014_Local_and_indigenous_knowledge_for_community_resilience.pdf			publication_covers/Hiwasaki_2014_Local_and_indigenous_knowledge_for_community_resilience_MdjLavO.jpg		publication_covers/Hiwasaki_2014_Local_and_indigenous_knowledge_for_community_resilience_MdjLavO.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
367	84	\N	\N	\N	\N	\N	Timor-Leste special edition, January 2006	\N	Timor-Leste special edition, January 2006	\N	\N	publications/ILO_2006_Timor-Leste_special_edition.pdf		publications/ILO_2006_Timor-Leste_special_edition.pdf			publication_covers/ILO_2006_Timor-Leste_special_edition_kac18WA.jpg		publication_covers/ILO_2006_Timor-Leste_special_edition_kac18WA.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
394	111	\N	\N	\N	\N	\N	Mapping of migration data sources iin Timor-Leste	\N	Mapping of migration data sources iin Timor-Leste	\N	\N	publications/Aryal_2014_Mapping_of_migration_data_sources_iin_Timor-Leste.pdf		publications/Aryal_2014_Mapping_of_migration_data_sources_iin_Timor-Leste.pdf			publication_covers/Aryal_2014_Mapping_of_migration_data_sources_iin_Timor-Leste_v1o4B8Z.jpg		publication_covers/Aryal_2014_Mapping_of_migration_data_sources_iin_Timor-Leste_v1o4B8Z.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
1062	307	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Membru FFDTL Nain 17 Fo Asistensia ba Komunidade Aborijinal iha Australia	Membru FFDTL Nain 17 Fo Asistensia ba Komunidade Aborijinal iha Australia	\N	\N	\N	publications/Membru_FFDTL_Nain_17_Fo_Asistensia_ba_Komunidade_Aborijinal_iha.pdf	publications/Membru_FFDTL_Nain_17_Fo_Asistensia_ba_Komunidade_Aborijinal_iha.pdf				publication_covers/Membru_FFDTL_Nain_17_Fo_Asistensia_ba_Komunidade_Aborijinal_iha_rHIDg3w.jpg	publication_covers/Membru_FFDTL_Nain_17_Fo_Asistensia_ba_Komunidade_Aborijinal_iha_rHIDg3w.jpg				\N	\N	\N	\N	\N			\N	\N	\N
368	85	\N	\N	\N	\N	\N	ILO Timor-Leste newsletter, April 2004	\N	ILO Timor-Leste newsletter, April 2004	\N	\N	publications/ILO_2014_ILO_Timor-Leste_newsletter_April_2004.pdf		publications/ILO_2014_ILO_Timor-Leste_newsletter_April_2004.pdf			publication_covers/ILO_2014_ILO_Timor-Leste_newsletter_April_2004_BP4ImAP.jpg		publication_covers/ILO_2014_ILO_Timor-Leste_newsletter_April_2004_BP4ImAP.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
374	91	\N	\N	\N	\N	\N	Timor-Leste key labour market indicators December 2008	\N	Timor-Leste key labour market indicators December 2008	\N	\N	publications/ILO_2008_Timor-Leste_key_labour_market_indicators_December_2008.pdf		publications/ILO_2008_Timor-Leste_key_labour_market_indicators_December_2008.pdf			publication_covers/ILO_2008_Timor-Leste_key_labour_market_indicators_December_2008_ZBkNnYS.jpg		publication_covers/ILO_2008_Timor-Leste_key_labour_market_indicators_December_2008_ZBkNnYS.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
391	108	\N	\N	\N	\N	\N	IOM Timor-Leste Strategic Plan 2011-2013 	\N	IOM Timor-Leste Strategic Plan 2011-2013 	\N	\N	publications/IOM_2013_IOM_Timor-Leste_strategic_plan_2011-2013.pdf		publications/IOM_2013_IOM_Timor-Leste_strategic_plan_2011-2013.pdf			publication_covers/IOM_2013_IOM_Timor-Leste_strategic_plan_2011-2013_WyREsHJ.jpg		publication_covers/IOM_2013_IOM_Timor-Leste_strategic_plan_2011-2013_WyREsHJ.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
457	174	\N	\N	\N	\N	\N	Timor-Leste donor update	\N	Timor-Leste donor update	\N	\N	publications/UNICEF_2007_Timor-Leste_donor_update.pdf		publications/UNICEF_2007_Timor-Leste_donor_update.pdf			publication_covers/UNICEF_2007_Timor-Leste_donor_update_oga83nq.jpg		publication_covers/UNICEF_2007_Timor-Leste_donor_update_oga83nq.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
675	247	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Elementu 'Cowboy' Rende	Elementu 'Cowboy' Rende	\N	\N	\N	publications/Elementu_Cowboy_Rende.pdf	publications/Elementu_Cowboy_Rende.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
953	291	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Mauk Moruk Diriji Karta ba Estadu	Mauk Moruk Diriji Karta ba Estadu	\N	\N	\N	publications/Mauk_Moruk_Diriji_Karta_ba_Estadu.pdf	publications/Mauk_Moruk_Diriji_Karta_ba_Estadu.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
214	18	\N	\N	\N	\N	\N	Fraud in Timor-Leste	\N	Fraud in Timor-Leste	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2014/04/14/fraud-in-timor-leste/	\N	http://www.fundasaunmahein.org/2014/04/14/fraud-in-timor-leste/	\N	\N			\N	\N	\N
142	16	\N	\N	\N	\N	\N	Brutality Against the Community Continues	\N	Brutality Against the Community Continues	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2012/09/06/brutality-against-the-community-continues/	\N	http://www.fundasaunmahein.org/2012/09/06/brutality-against-the-community-continues/	\N	\N			\N	\N	\N
381	98	\N	\N	\N	\N	\N	Youth employment in Timor-Leste	\N	Youth employment in Timor-Leste	\N	\N	publications/ILO_2009_Youth_employment_in_Timor-Leste.pdf		publications/ILO_2009_Youth_employment_in_Timor-Leste.pdf			publication_covers/ILO_2009_Youth_employment_in_Timor-Leste.jpg	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
699	250	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Salariu Polisia Sientifiku Investigasaun Kriminal (PSIK) Boot Liu Servisu Investigasaun Kriminal (SIK)-PNTL	Salariu Polisia Sientifiku Investigasaun Kriminal (PSIK) Boot Liu Servisu Investigasaun Kriminal (SIK)-PNTL	\N	\N	\N	publications/Salariu_PSIK_Boot_Liu_SIK.pdf	publications/Salariu_PSIK_Boot_Liu_SIK.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
992	296	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	UPF Bagutede Deve Foos	UPF Bagutede Deve Foos	\N	\N	\N	publications/UPF_Bagutede_Deve_Foos.pdf	publications/UPF_Bagutede_Deve_Foos.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1089	310	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Eis Petisionariu 120 Husu Estadu Fo Formasaun	Eis Petisionariu 120 Husu Estadu Fo Formasaun	\N	\N	\N	publications/Eis_Petisionariu_120_Husu_Estadu_Fo_Formasaun.pdf	publications/Eis_Petisionariu_120_Husu_Estadu_Fo_Formasaun.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
676	247	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Taka Dalan Ponta Leste Kaer Mauk Moruk	Taka Dalan Ponta Leste Kaer Mauk Moruk	\N	\N	\N	publications/Taka_Dalan_Ponta_Leste_Kaer_Mauk_Moruk.pdf	publications/Taka_Dalan_Ponta_Leste_Kaer_Mauk_Moruk.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
954	292	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	PN Lalika Kestiona Osan Operasaun KOK	PN Lalika Kestiona Osan Operasaun KOK	\N	\N	\N	publications/PN_Lalika_Kestiona_Osan_Operasaun_KOK.pdf	publications/PN_Lalika_Kestiona_Osan_Operasaun_KOK.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
726	253	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Fundasaun Mahein Dehan KOK Susesu Mos Faila iha Operasaun	Fundasaun Mahein Dehan KOK Susesu Mos Faila iha Operasaun	\N	\N	\N	publications/Fundasaun_Mahein_Dehan_KOK_Susesu_Mos_Faila_iha_Operasaun.pdf	publications/Fundasaun_Mahein_Dehan_KOK_Susesu_Mos_Faila_iha_Operasaun.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
679	247	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Kontra Estadu Veteranus Lakon Nia Direitu	Kontra Estadu Veteranus Lakon Nia Direitu	\N	\N	\N	publications/Kontra_Estadu_Veteranus_Lakon_Nia_Direitu.pdf	publications/Kontra_Estadu_Veteranus_Lakon_Nia_Direitu.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
402	119	\N	\N	\N	\N	\N	INFUSE	\N	INFUSE	\N	\N	publications/UNCDF_2008_Draft._INFUSE.pdf		publications/UNCDF_2008_Draft._INFUSE.pdf			publication_covers/UNCDF_2008_Draft._INFUSE_WNVg6jT.jpg		publication_covers/UNCDF_2008_Draft._INFUSE_WNVg6jT.jpg			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
